barcode,product,model,color,size,price
2021012001364,รองเท้าสตรี,1012,ดำ,36,1190
2021012001371,รองเท้าสตรี,1012,ดำ,37,1190
2021012001388,รองเท้าสตรี,1012,ดำ,38,1190
2021012001395,รองเท้าสตรี,1012,ดำ,39,1190
2021012001401,รองเท้าสตรี,1012,ดำ,40,1190
2021012002354,รองเท้าสตรี,1012,น้ำตาล,35,1190
2021012002361,รองเท้าสตรี,1012,น้ำตาล,36,1190
2021012002378,รองเท้าสตรี,1012,น้ำตาล,37,1190
2021012002385,รองเท้าสตรี,1012,น้ำตาล,38,1190
2021012002392,รองเท้าสตรี,1012,น้ำตาล,39,1190
2021012002408,รองเท้าสตรี,1012,น้ำตาล,40,1190
2021232001359,รองเท้าสตรี,1232,ดำ,35,1190
2021232001366,รองเท้าสตรี,1232,ดำ,36,1190
2021232001373,รองเท้าสตรี,1232,ดำ,37,1190
2021232001380,รองเท้าสตรี,1232,ดำ,38,1190
2021232001397,รองเท้าสตรี,1232,ดำ,39,1190
2021232001403,รองเท้าสตรี,1232,ดำ,40,1190
2021232002356,รองเท้าสตรี,1232,น้ำตาล,35,1190
2021232002363,รองเท้าสตรี,1232,น้ำตาล,36,1190
2021232002370,รองเท้าสตรี,1232,น้ำตาล,37,1190
2021232002387,รองเท้าสตรี,1232,น้ำตาล,38,1190
2021232002394,รองเท้าสตรี,1232,น้ำตาล,39,1190
2021232002400,รองเท้าสตรี,1232,น้ำตาล,40,1190
2021236001355,รองเท้าสตรี,1236,ดำ,35,1190
2021236001362,รองเท้าสตรี,1236,ดำ,36,1190
2021236001379,รองเท้าสตรี,1236,ดำ,37,1190
2021236001386,รองเท้าสตรี,1236,ดำ,38,1190
2021236001393,รองเท้าสตรี,1236,ดำ,39,1190
2021236001409,รองเท้าสตรี,1236,ดำ,40,1190
2021236006350,รองเท้าสตรี,1236,กากี,35,1190
2021236006367,รองเท้าสตรี,1236,กากี,36,1190
2021236006374,รองเท้าสตรี,1236,กากี,37,1190
2021236006381,รองเท้าสตรี,1236,กากี,38,1190
2021236006398,รองเท้าสตรี,1236,กากี,39,1190
2021236006404,รองเท้าสตรี,1236,กากี,40,1190
2021235001356,รองเท้าสตรี,1235,ดำ,35,1190
2021235001363,รองเท้าสตรี,1235,ดำ,36,1190
2021235001370,รองเท้าสตรี,1235,ดำ,37,1190
2021235001387,รองเท้าสตรี,1235,ดำ,38,1190
2021235001394,รองเท้าสตรี,1235,ดำ,39,1190
2021235001400,รองเท้าสตรี,1235,ดำ,40,1190
2021235006351,รองเท้าสตรี,1235,เขียว,35,1190
2021235006368,รองเท้าสตรี,1235,เขียว,36,1190
2021235006375,รองเท้าสตรี,1235,เขียว,37,1190
2021235006382,รองเท้าสตรี,1235,เขียว,38,1190
2021235006399,รองเท้าสตรี,1235,เขียว,39,1190
2021235006405,รองเท้าสตรี,1235,เขียว,40,1190
2030197001359,รองเท้าสตรี,019-7,ดำ,35,899
2030197001366,รองเท้าสตรี,019-7,ดำ,36,899
2030197001373,รองเท้าสตรี,019-7,ดำ,37,899
2030197001380,รองเท้าสตรี,019-7,ดำ,38,899
2030197001397,รองเท้าสตรี,019-7,ดำ,39,899
2030197001403,รองเท้าสตรี,019-7,ดำ,40,899
2030197002356,รองเท้าสตรี,019-7,ตาลเข้ม,35,899
2030197002363,รองเท้าสตรี,019-7,ตาลเข้ม,36,899
2030197002370,รองเท้าสตรี,019-7,ตาลเข้ม,37,899
2030197002387,รองเท้าสตรี,019-7,ตาลเข้ม,38,899
2030197002394,รองเท้าสตรี,019-7,ตาลเข้ม,39,899
2030197002400,รองเท้าสตรี,019-7,ตาลเข้ม,40,899
2030201001351,รองเท้าสตรี,020-1,ดำ,35,899
2030201001368,รองเท้าสตรี,020-1,ดำ,36,899
2030201001375,รองเท้าสตรี,020-1,ดำ,37,899
2030201001382,รองเท้าสตรี,020-1,ดำ,38,899
2030201001399,รองเท้าสตรี,020-1,ดำ,39,899
2030201001405,รองเท้าสตรี,020-1,ดำ,40,899
2030201005359,รองเท้าสตรี,020-1,หมูเข้ม,35,899
2030201005366,รองเท้าสตรี,020-1,หมูเข้ม,36,899
2030201005373,รองเท้าสตรี,020-1,หมูเข้ม,37,899
2030201005380,รองเท้าสตรี,020-1,หมูเข้ม,38,899
2030201005397,รองเท้าสตรี,020-1,หมูเข้ม,39,899
2030201005403,รองเท้าสตรี,020-1,หมูเข้ม,40,899
2030280202359,รองเท้าสตรี,028-2,ตาลเข้ม,35,899
2030280202366,รองเท้าสตรี,028-2,ตาลเข้ม,36,899
2030280202373,รองเท้าสตรี,028-2,ตาลเข้ม,37,899
2030280202380,รองเท้าสตรี,028-2,ตาลเข้ม,38,899
2030280202397,รองเท้าสตรี,028-2,ตาลเข้ม,39,899
2030280202403,รองเท้าสตรี,028-2,ตาลเข้ม,40,899
2030280206357,รองเท้าสตรี,028-2,ครีม,35,899
2030280206364,รองเท้าสตรี,028-2,ครีม,36,899
2030280206371,รองเท้าสตรี,028-2,ครีม,37,899
2030280206388,รองเท้าสตรี,028-2,ครีม,38,899
2030280206395,รองเท้าสตรี,028-2,ครีม,39,899
2030280206401,รองเท้าสตรี,028-2,ครีม,40,899
2030280502350,รองเท้าสตรี,028-5,ตาลเข้ม,35,899
2030280502367,รองเท้าสตรี,028-5,ตาลเข้ม,36,899
2030280502374,รองเท้าสตรี,028-5,ตาลเข้ม,37,899
2030280502381,รองเท้าสตรี,028-5,ตาลเข้ม,38,899
2030280502398,รองเท้าสตรี,028-5,ตาลเข้ม,39,899
2030280502404,รองเท้าสตรี,028-5,ตาลเข้ม,40,899
2030280503357,รองเท้าสตรี,028-5,ตาลอ่อน,35,899
2030280503364,รองเท้าสตรี,028-5,ตาลอ่อน,36,899
2030280503371,รองเท้าสตรี,028-5,ตาลอ่อน,37,899
2030280503388,รองเท้าสตรี,028-5,ตาลอ่อน,38,899
2030280503395,รองเท้าสตรี,028-5,ตาลอ่อน,39,899
2030280503401,รองเท้าสตรี,028-5,ตาลอ่อน,40,899
2030293001352,รองเท้าสตรี,029-3,ดำ,35,899
2030293001369,รองเท้าสตรี,029-3,ดำ,36,899
2030293001376,รองเท้าสตรี,029-3,ดำ,37,899
2030293001383,รองเท้าสตรี,029-3,ดำ,38,899
2030293001390,รองเท้าสตรี,029-3,ดำ,39,899
2030293001406,รองเท้าสตรี,029-3,ดำ,40,899
2030293005350,รองเท้าสตรี,029-3,หมูเข้ม,35,899
2030293005367,รองเท้าสตรี,029-3,หมูเข้ม,36,899
2030293005374,รองเท้าสตรี,029-3,หมูเข้ม,37,899
2030293005381,รองเท้าสตรี,029-3,หมูเข้ม,38,899
2030293005398,รองเท้าสตรี,029-3,หมูเข้ม,39,899
2030293005404,รองเท้าสตรี,029-3,หมูเข้ม,40,899
2030296001359,รองเท้าสตรี,029-6,ดำ,35,899
2030296001366,รองเท้าสตรี,029-6,ดำ,36,899
2030296001373,รองเท้าสตรี,029-6,ดำ,37,899
2030296001380,รองเท้าสตรี,029-6,ดำ,38,899
2030296001397,รองเท้าสตรี,029-6,ดำ,39,899
2030296001403,รองเท้าสตรี,029-6,ดำ,40,899
2030296005357,รองเท้าสตรี,029-6,หมูเข้ม,35,899
2030296005364,รองเท้าสตรี,029-6,หมูเข้ม,36,899
2030296005371,รองเท้าสตรี,029-6,หมูเข้ม,37,899
2030296005388,รองเท้าสตรี,029-6,หมูเข้ม,38,899
2030296005395,รองเท้าสตรี,029-6,หมูเข้ม,39,899
2030296005401,รองเท้าสตรี,029-6,หมูเข้ม,40,899
2030501001358,รองเท้าสตรี,050-1,ดำ,35,999
2030501001365,รองเท้าสตรี,050-1,ดำ,36,999
2030501001372,รองเท้าสตรี,050-1,ดำ,37,999
2030501001389,รองเท้าสตรี,050-1,ดำ,38,999
2030501001396,รองเท้าสตรี,050-1,ดำ,39,999
2030501001402,รองเท้าสตรี,050-1,ดำ,40,999
2030501004359,รองเท้าสตรี,050-1,แทน,35,999
2030501004366,รองเท้าสตรี,050-1,แทน,36,999
2030501004373,รองเท้าสตรี,050-1,แทน,37,999
2030501004380,รองเท้าสตรี,050-1,แทน,38,999
2030501004397,รองเท้าสตรี,050-1,แทน,39,999
2030501004403,รองเท้าสตรี,050-1,แทน,40,999
2031081002353,รองเท้าสตรี,108-1,ตาลเข้ม,35,899
2031081002360,รองเท้าสตรี,108-1,ตาลเข้ม,36,899
2031081002377,รองเท้าสตรี,108-1,ตาลเข้ม,37,899
2031081002384,รองเท้าสตรี,108-1,ตาลเข้ม,38,899
2031081002391,รองเท้าสตรี,108-1,ตาลเข้ม,39,899
2031081002407,รองเท้าสตรี,108-1,ตาลเข้ม,40,899
2031081003350,รองเท้าสตรี,108-1,ตาลอ่อน,35,899
2031081003367,รองเท้าสตรี,108-1,ตาลอ่อน,36,899
2031081003374,รองเท้าสตรี,108-1,ตาลอ่อน,37,899
2031081003381,รองเท้าสตรี,108-1,ตาลอ่อน,38,899
2031081003398,รองเท้าสตรี,108-1,ตาลอ่อน,39,899
2031081003404,รองเท้าสตรี,108-1,ตาลอ่อน,40,899
2031250301355,รองเท้าสตรี,125-3,ดำ,35,899
2031250301362,รองเท้าสตรี,125-3,ดำ,36,899
2031250301379,รองเท้าสตรี,125-3,ดำ,37,899
2031250301386,รองเท้าสตรี,125-3,ดำ,38,899
2031250301393,รองเท้าสตรี,125-3,ดำ,39,899
2031250301409,รองเท้าสตรี,125-3,ดำ,40,899
2031250302352,รองเท้าสตรี,125-3,ตาลเข้ม,35,899
2031250302369,รองเท้าสตรี,125-3,ตาลเข้ม,36,899
2031250302376,รองเท้าสตรี,125-3,ตาลเข้ม,37,899
2031250302383,รองเท้าสตรี,125-3,ตาลเข้ม,38,899
2031250302390,รองเท้าสตรี,125-3,ตาลเข้ม,39,899
2031250302406,รองเท้าสตรี,125-3,ตาลเข้ม,40,899
2031638002355,รองเท้าสตรี,163-8,ตาลเข้ม,35,899
